Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,TotalGoals,prob_H_norm,prob_D_norm,prob_A_norm
2021-11-27,2021-22,Mallorca,Getafe,0,0,D,12,11,2,0,2,0,3,0,0,0,2.3,2.9,3.75,0,0.41555215896064196,0.3295758502101643,0.2548719908291937
2021-11-27,2021-22,Villarreal,Barcelona,1,3,A,14,12,2,6,4,4,2,2,0,0,2.7,3.4,2.6,4,0.3530351437699681,0.2803514376996806,0.36661341853035145
2021-11-28,2021-22,Betis,Levante,3,1,H,26,8,8,2,5,8,2,3,0,0,1.66,4.2,4.75,4,0.5731605711494815,0.2265348924066998,0.20030453644381876
2021-11-28,2021-22,Espanol,Sociedad,1,0,H,8,10,2,4,2,9,1,1,0,0,3.2,3.2,2.3,1,0.2948717948717948,0.2948717948717948,0.41025641025641024
2021-11-28,2021-22,Cadiz,Ath Madrid,1,4,A,8,17,0,7,4,8,2,0,0,0,8.0,3.8,1.5,5,0.1185031185031185,0.24948024948024947,0.6320166320166319
2021-11-28,2021-22,Real Madrid,Sevilla,2,1,H,14,11,4,6,0,4,3,3,0,0,1.7,4.0,4.75,3,0.5608856088560886,0.23837638376383766,0.2007380073800738
2021-11-29,2021-22,Osasuna,Elche,1,1,D,17,10,4,4,5,4,1,3,0,0,1.8,3.4,4.75,2,0.5240103828682673,0.2774172615184945,0.19857235561323813
2021-12-01,2021-22,Real Madrid,Ath Bilbao,1,0,H,17,18,7,2,7,6,2,3,0,0,1.44,4.75,7.0,1,0.6627466613514053,0.20091688259916285,0.13633645604943193
2021-12-03,2021-22,Granada,Alaves,2,1,H,9,14,2,2,3,5,2,2,0,0,2.37,3.1,3.25,3,0.4010030050349261,0.3065732651396048,0.2924237298254692
2021-12-04,2021-22,Sociedad,Real Madrid,0,2,A,11,13,0,8,5,5,2,0,0,0,3.3,3.3,2.25,2,0.28846153846153844,0.28846153846153844,0.423076923076923
2021-12-04,2021-22,Ath Madrid,Mallorca,1,2,A,14,10,6,3,8,5,2,5,0,0,1.3,5.25,11.0,3,0.7321711568938194,0.18129952456418386,0.08652931854199684
2021-12-04,2021-22,Barcelona,Betis,0,1,A,12,8,3,2,6,1,1,2,0,0,1.5,4.5,6.5,1,0.639344262295082,0.21311475409836067,0.1475409836065574
2021-12-04,2021-22,Sevilla,Villarreal,1,0,H,8,16,3,2,5,8,2,2,0,0,2.0,3.3,4.0,1,0.47482014388489213,0.2877697841726619,0.23741007194244607
2021-12-05,2021-22,Vallecano,Espanol,1,0,H,7,10,0,3,6,3,3,3,0,1,2.15,3.1,3.8,1,0.4426075521322562,0.3069697538981777,0.250422693969566
2021-12-05,2021-22,Elche,Cadiz,3,1,H,8,15,3,6,3,3,7,3,0,0,2.05,3.1,4.2,4,0.46524924066464185,0.30766482043952115,0.22708593889583706
2021-12-05,2021-22,Levante,Osasuna,0,0,D,11,11,3,1,7,2,2,3,0,0,2.4,3.2,3.1,0,0.39616613418530355,0.2971246006389776,0.30670926517571884
2021-12-05,2021-22,Celta,Valencia,1,2,A,11,8,5,5,6,4,3,2,0,0,2.1,3.25,3.75,3,0.4532775453277545,0.2928870292887029,0.25383542538354253
2021-12-06,2021-22,Getafe,Ath Bilbao,0,0,D,17,9,5,3,5,3,2,1,0,0,3.5,3.0,2.3,0,0.2711198428290766,0.3163064833005893,0.41257367387033395
2021-12-10,2021-22,Mallorca,Celta,0,0,D,12,14,1,5,7,4,3,2,0,0,2.5,3.0,3.1,0,0.3788187372708758,0.3156822810590631,0.3054989816700611
2021-12-11,2021-22,Espanol,Levante,4,3,H,17,14,8,5,4,2,4,4,0,1,2.05,3.3,3.8,7,0.46281601771544567,0.28750692009595863,0.24967706218859564
2021-12-11,2021-22,Alaves,Getafe,1,1,D,9,11,1,2,1,1,4,4,1,0,2.45,2.9,3.2,2,0.38307533539731675,0.3236326109391125,0.2932920536635707
2021-12-11,2021-22,Valencia,Elche,2,1,H,21,8,8,4,8,1,3,2,0,0,1.75,3.5,5.0,3,0.5405405405405405,0.27027027027027023,0.1891891891891892
2021-12-11,2021-22,Ath Bilbao,Sevilla,0,1,A,13,6,2,1,9,2,4,3,0,0,2.5,3.0,3.1,1,0.3788187372708758,0.3156822810590631,0.3054989816700611
2021-12-12,2021-22,Real Madrid,Ath Madrid,2,0,H,7,9,3,6,3,6,2,3,0,0,2.05,3.5,3.6,2,0.46400294605045106,0.27177315411526415,0.2642238998342846
2021-12-12,2021-22,Betis,Sociedad,4,0,H,11,15,5,5,4,7,3,1,0,0,2.25,3.3,3.3,4,0.42307692307692313,0.2884615384615385,0.2884615384615385
2021-12-12,2021-22,Villarreal,Vallecano,2,0,H,13,19,5,7,5,6,1,3,0,0,1.72,3.8,4.75,2,0.5510440835266821,0.24941995359628769,0.19953596287703013
2021-12-12,2021-22,Osasuna,Barcelona,2,2,D,8,10,3,2,6,5,5,4,0,0,4.0,3.5,1.9,4,0.23539823008849559,0.26902654867256637,0.49557522123893805
2021-12-13,2021-22,Cadiz,Granada,1,1,D,13,16,3,5,8,1,5,0,1,0,2.6,3.1,2.9,2,0.36559577063847093,0.3066287108580724,0.3277755185034567
2021-12-17,2021-22,Celta,Espanol,3,1,H,12,6,5,3,3,3,2,1,0,0,1.95,3.4,4.0,4,0.48519443453442745,0.27827327863003926,0.23653228683553335
2021-12-18,2021-22,Vallecano,Alaves,2,0,H,20,6,5,4,5,5,1,2,0,0,1.72,3.6,5.0,2,0.5489143693583801,0.2622590875823372,0.18882654305928276
2021-12-18,2021-22,Sociedad,Villarreal,1,3,A,8,15,4,8,5,5,2,3,1,0,2.15,3.3,3.5,4,0.44134505158578524,0.28754298815437523,0.2711119602598395
2021-12-18,2021-22,Barcelona,Elche,3,2,H,19,5,8,3,5,0,1,3,0,0,1.3,5.5,10.0,5,0.7318695941450432,0.17298735861610112,0.09514304723885562
2021-12-18,2021-22,Sevilla,Ath Madrid,2,1,H,6,15,2,3,4,7,2,1,0,0,2.75,3.0,2.8,3,0.3449691991786447,0.31622176591375767,0.3388090349075975
2021-12-19,2021-22,Granada,Mallorca,4,1,H,15,8,6,5,4,2,3,2,0,0,2.5,3.0,3.1,5,0.3788187372708758,0.3156822810590631,0.3054989816700611
2021-12-19,2021-22,Ath Bilbao,Betis,3,2,H,9,16,6,8,5,6,1,3,0,0,2.15,3.25,3.5,5,0.43940125543215836,0.2906808305166586,0.269917914051183
2021-12-19,2021-22,Getafe,Osasuna,1,0,H,18,11,4,2,4,3,3,1,0,0,2.4,2.9,3.4,1,0.39471577261809443,0.32666132906325057,0.2786228983186549
2021-12-19,2021-22,Real Madrid,Cadiz,0,0,D,36,4,9,0,13,2,1,1,0,0,1.2,7.5,11.0,0,0.7879656160458453,0.12607449856733524,0.08595988538681948
2021-12-20,2021-22,Levante,Valencia,3,4,A,15,15,9,8,6,4,3,4,0,0,2.7,3.2,2.75,7,0.3539111200482606,0.2986125075407199,0.34747637241101953
2021-12-21,2021-22,Villarreal,Alaves,5,2,H,24,4,10,2,6,2,0,2,0,0,1.33,5.0,9.5,7,0.7112375533428166,0.18918918918918923,0.09957325746799432
2021-12-21,2021-22,Sevilla,Barcelona,1,1,D,5,23,1,7,4,9,2,3,1,0,2.5,3.2,2.9,2,0.3783122706889523,0.29555646147574394,0.32613126783530366
2021-12-22,2021-22,Ath Bilbao,Real Madrid,1,2,A,15,12,2,7,7,0,2,2,0,0,3.4,3.5,2.1,3,0.2785145888594165,0.27055702917771884,0.4509283819628648
2021-12-22,2021-22,Granada,Ath Madrid,2,1,H,6,15,4,3,2,7,4,1,0,0,6.0,3.7,1.61,3,0.15752174947774808,0.25544067482878063,0.5870375756934711
2021-12-31,2021-22,Valencia,Espanol,1,2,A,12,15,2,4,7,5,7,3,1,0,1.8,3.8,4.2,3,0.5256916996047432,0.24901185770750986,0.225296442687747
2022-01-02,2021-22,Getafe,Real Madrid,1,0,H,6,14,3,4,2,9,3,2,0,0,5.5,3.75,1.65,1,0.17241379310344826,0.2528735632183908,0.5747126436781609
2022-01-02,2021-22,Ath Madrid,Vallecano,2,0,H,15,5,5,0,8,2,3,0,0,0,1.36,4.5,9.5,2,0.6918595241948534,0.20909532286777793,0.0990451529373685
2022-01-02,2021-22,Elche,Granada,0,0,D,18,10,2,5,6,3,3,3,1,0,2.5,3.1,3.0,0,0.3788187372708758,0.3054989816700611,0.3156822810590631
2022-01-02,2021-22,Alaves,Sociedad,1,1,D,19,10,5,4,2,3,3,3,0,0,3.5,3.1,2.25,2,0.2714007782101167,0.306420233463035,0.42217898832684825
2022-01-02,2021-22,Betis,Celta,0,2,A,18,7,7,5,3,3,1,2,0,0,1.72,3.75,4.75,2,0.5492176057966546,0.2519078085253989,0.19887458567794647
2022-01-02,2021-22,Mallorca,Barcelona,0,1,A,13,13,3,4,4,3,5,2,0,0,3.4,3.4,2.15,1,0.2792207792207792,0.2792207792207792,0.44155844155844154
2022-01-03,2021-22,Villarreal,Levante,5,0,H,17,7,7,3,6,5,3,2,0,0,1.4,5.0,7.0,5,0.6756756756756757,0.1891891891891892,0.13513513513513511
2022-01-03,2021-22,Osasuna,Ath Bilbao,1,3,A,15,17,4,5,4,5,5,2,1,0,3.1,3.0,2.5,4,0.3054989816700611,0.3156822810590631,0.3788187372708758
2022-01-03,2021-22,Cadiz,Sevilla,0,1,A,9,14,2,4,2,8,0,1,0,0,4.75,3.3,1.85,1,0.19972192688312754,0.2874785311196533,0.5127995419972193
2022-01-08,2021-22,Real Madrid,Valencia,4,1,H,23,12,8,7,3,8,3,3,0,0,1.37,5.0,8.0,5,0.6919218128351496,0.18958657671683102,0.11849161044801938
2022-01-08,2021-22,Granada,Barcelona,1,1,D,14,13,4,1,3,2,2,5,0,1,4.5,3.8,1.75,2,0.2102766798418972,0.24901185770750986,0.5407114624505929
2022-01-08,2021-22,Levante,Mallorca,2,0,H,16,15,8,8,5,5,3,1,1,0,2.2,3.25,3.4,2,0.43029595015576316,0.29127725856697817,0.27842679127725856
2022-01-08,2021-22,Sociedad,Celta,1,0,H,12,4,3,0,6,4,3,3,0,0,1.83,3.3,4.75,1,0.5155147748014405,0.28587637511716246,0.1986088500813971
2022-01-09,2021-22,Vallecano,Betis,1,1,D,17,9,7,5,6,4,1,3,0,1,2.5,3.4,2.8,2,0.38049560351718625,0.2797761790567546,0.33972821742605913
2022-01-09,2021-22,Sevilla,Getafe,1,0,H,10,4,1,2,5,2,1,3,0,0,1.61,3.4,7.5,1,0.5923482543148505,0.2804943204255616,0.12715742525958793
2022-01-09,2021-22,Alaves,Ath Bilbao,0,0,D,12,10,1,2,7,5,2,0,0,0,4.0,3.3,1.95,0,0.23455440131219243,0.2843083652268999,0.4811372334609076
2022-01-09,2021-22,Osasuna,Cadiz,2,0,H,15,6,5,1,5,7,2,2,0,0,1.75,3.3,5.75,2,0.5450628366247756,0.28904847396768407,0.16588868940754042
2022-01-09,2021-22,Villarreal,Ath Madrid,2,2,D,13,7,3,5,7,3,0,2,0,1,2.8,3.2,2.62,4,0.33970826580226904,0.2972447325769854,0.3630470016207455
2022-01-10,2021-22,Espanol,Elche,1,2,A,8,3,3,2,13,0,4,6,0,0,1.9,3.25,4.5,3,0.49829642248722317,0.29131175468483816,0.21039182282793867
2022-01-16,2021-22,Elche,Villarreal,1,0,H,5,9,2,4,3,8,4,3,0,0,4.5,3.6,1.8,1,0.21052631578947367,0.2631578947368421,0.5263157894736842
2022-01-18,2021-22,Betis,Alaves,4,0,H,18,9,5,2,8,3,2,0,0,0,1.45,4.33,7.0,4,0.6485017704889973,0.2171657199097104,0.13433250960129228
2022-01-18,2021-22,Cadiz,Espanol,2,2,D,10,14,4,7,3,2,5,1,0,0,3.25,3.1,2.37,4,0.2924237298254692,0.3065732651396048,0.4010030050349261
2022-01-19,2021-22,Valencia,Sevilla,1,1,D,10,12,2,3,4,4,3,3,1,0,3.3,3.25,2.25,2,0.2871870397643594,0.2916053019145803,0.4212076583210604
2022-01-19,2021-22,Celta,Osasuna,2,0,H,5,9,3,0,0,5,1,2,0,0,1.85,3.5,4.33,2,0.511293669135136,0.2702552251142862,0.21845110575057775
2022-01-20,2021-22,Getafe,Granada,4,2,H,12,7,4,4,4,8,3,4,0,0,2.1,3.2,3.8,6,0.4527177959791511,0.29709605361131797,0.2501861504095309
2022-01-21,2021-22,Espanol,Betis,1,4,A,12,15,4,8,6,5,3,4,1,0,3.25,3.25,2.25,5,0.2903225806451613,0.2903225806451613,0.4193548387096774
2022-01-22,2021-22,Sevilla,Celta,2,2,D,16,6,5,4,7,0,1,4,0,0,1.75,3.5,5.25,4,0.5454545454545455,0.27272727272727276,0.18181818181818185
2022-01-22,2021-22,Ath Madrid,Valencia,3,2,H,16,7,6,3,5,4,5,6,0,0,1.44,4.2,8.5,5,0.6612580573460769,0.22671704823294064,0.11202489442098243
2022-01-22,2021-22,Levante,Cadiz,0,2,A,15,8,8,2,8,2,4,6,0,0,1.8,3.5,5.0,2,0.5335365853658537,0.274390243902439,0.19207317073170732
2022-01-22,2021-22,Villarreal,Mallorca,3,0,H,12,8,6,2,10,6,1,2,0,1,1.44,4.33,8.0,3,0.661129263749351,0.2198674687757657,0.11900326747488318
2022-01-23,2021-22,Granada,Osasuna,0,2,A,6,16,2,7,4,3,0,2,0,0,2.5,3.2,3.0,2,0.38247011952191234,0.298804780876494,0.31872509960159356
2022-01-23,2021-22,Real Madrid,Elche,2,2,D,23,3,8,2,10,3,3,1,0,0,1.16,8.0,15.0,4,0.8181074447777474,0.11862557949277337,0.06326697572947913
2022-01-23,2021-22,Sociedad,Getafe,0,0,D,9,9,3,2,7,2,1,1,0,0,1.66,3.5,6.0,0,0.5711177590426978,0.2708729942888224,0.1580092466684797
2022-01-23,2021-22,Vallecano,Ath Bilbao,0,1,A,29,9,3,3,9,7,1,6,0,0,2.75,3.0,2.8,1,0.3449691991786447,0.31622176591375767,0.3388090349075975
2022-01-23,2021-22,Alaves,Barcelona,0,1,A,6,10,2,4,1,10,0,0,0,0,6.0,4.0,1.57,1,0.15818639798488665,0.23727959697732998,0.6045340050377834
2022-02-04,2021-22,Getafe,Levante,3,0,H,14,11,8,2,2,8,4,3,0,0,1.95,3.1,4.5,3,0.48488008342022937,0.30500521376433776,0.21011470281543268
2022-02-05,2021-22,Elche,Alaves,3,1,H,14,6,4,2,7,3,1,1,0,0,2.37,3.1,3.3,4,0.4027876210725254,0.3079376328844791,0.2892747460429956
2022-02-05,2021-22,Mallorca,Cadiz,2,1,H,17,12,5,5,6,4,2,4,0,0,1.83,3.4,4.6,3,0.5165125495376485,0.27800528401585206,0.20548216644649933
2022-02-05,2021-22,Celta,Vallecano,2,0,H,13,11,3,0,7,2,0,2,0,0,1.9,3.4,4.33,2,0.5005950559352579,0.2797442959638206,0.21966064810092148
2022-02-05,2021-22,Osasuna,Sevilla,0,0,D,9,9,3,4,1,1,1,1,0,0,3.6,3.2,2.15,0,0.2631981637337414,0.29609793420045905,0.4407039020657995
2022-02-06,2021-22,Betis,Villarreal,0,2,A,9,9,3,3,6,6,2,3,0,0,2.37,3.5,2.9,2,0.40090054506675094,0.2714669405166285,0.32763251441662067
2022-02-06,2021-22,Real Madrid,Granada,1,0,H,24,7,11,3,9,2,2,1,0,0,1.25,6.0,11.0,1,0.7564469914040115,0.15759312320916904,0.08595988538681948
2022-02-06,2021-22,Valencia,Sociedad,0,0,D,14,8,3,2,9,9,4,2,0,0,2.87,3.2,2.6,0,0.3332532243851638,0.2988864856204438,0.36786028999439235
2022-02-06,2021-22,Barcelona,Ath Madrid,4,2,H,9,10,4,4,3,5,2,2,1,0,2.25,3.4,3.2,6,0.42285270112708895,0.27982899339292655,0.29731830547998445
2022-02-07,2021-22,Ath Bilbao,Espanol,2,1,H,7,7,4,3,5,3,3,3,0,0,1.6,3.8,6.0,3,0.5925155925155925,0.24948024948024947,0.15800415800415799
2022-02-11,2021-22,Sevilla,Elche,2,0,H,14,7,6,1,5,4,1,5,0,0,1.45,4.33,7.5,2,0.6543619089837492,0.21912812194605918,0.12650996907019152
2022-02-12,2021-22,Cadiz,Celta,0,0,D,8,6,2,1,3,3,3,2,0,0,3.8,3.4,2.05,0,0.2518063583815029,0.2814306358381503,0.46676300578034685
2022-02-12,2021-22,Villarreal,Real Madrid,0,0,D,9,17,2,6,3,3,2,4,0,0,2.5,3.5,2.7,0,0.3787575150300601,0.2705410821643286,0.3507014028056112
2022-02-12,2021-22,Vallecano,Osasuna,0,3,A,10,12,3,5,4,5,2,1,0,0,2.15,3.25,3.5,3,0.43940125543215836,0.2906808305166586,0.269917914051183
2022-02-12,2021-22,Ath Madrid,Getafe,4,3,H,11,10,7,4,5,4,3,4,1,0,1.45,4.2,8.0,7,0.6550984597387405,0.22616494443361276,0.1187365958276467
2022-02-13,2021-22,Espanol,Barcelona,2,2,D,10,12,4,4,3,5,5,4,1,1,5.0,3.6,1.75,4,0.19062027231467474,0.264750378214826,0.5446293494704992
2022-02-13,2021-22,Sociedad,Granada,2,0,H,18,15,8,2,6,5,0,2,0,0,1.4,4.5,9.0,2,0.6818181818181818,0.2121212121212121,0.10606060606060605
2022-02-13,2021-22,Alaves,Valencia,2,1,H,9,9,5,4,5,9,4,3,0,0,2.8,3.2,2.6,3,0.33876221498371334,0.29641693811074915,0.3648208469055374
2022-02-13,2021-22,Levante,Betis,2,4,A,12,19,4,11,5,7,1,2,1,0,3.4,3.6,2.1,6,0.28062360801781744,0.26503340757238314,0.4543429844097996
2022-02-14,2021-22,Mallorca,Ath Bilbao,3,2,H,16,7,5,2,6,6,6,4,0,0,3.4,3.1,2.3,5,0.27971753628874063,0.3067869752844252,0.41349548842683403
2022-02-16,2021-22,Ath Madrid,Levante,0,1,A,10,8,1,5,5,3,3,4,0,0,1.33,5.25,9.0,1,0.7137192704203014,0.18080888183980967,0.10547184773988898
2022-02-18,2021-22,Elche,Vallecano,2,1,H,9,13,5,2,2,3,2,4,0,0,3.0,3.0,2.62,3,0.3179611650485437,0.3179611650485437,0.3640776699029127
2022-02-19,2021-22,Real Madrid,Alaves,3,0,H,22,7,9,2,7,1,1,1,0,0,1.22,6.5,12.0,3,0.7755791985681615,0.14557024957740877,0.07885055185442974
2022-02-19,2021-22,Cadiz,Getafe,1,1,D,9,6,2,1,7,2,3,4,0,0,3.2,2.9,2.55,2,0.29776525065431847,0.3285685524461445,0.37366619689953695
2022-02-19,2021-22,Granada,Villarreal,1,4,A,20,15,5,7,9,2,3,6,0,0,4.0,3.4,1.95,5,0.2365322868355333,0.2782732786300392,0.48519443453442734
2022-02-19,2021-22,Osasuna,Ath Madrid,0,3,A,14,5,4,4,4,2,1,2,0,0,3.9,3.25,2.05,3,0.24375743162901312,0.2925089179548157,0.46373365041617126
2022-02-20,2021-22,Espanol,Sevilla,1,1,D,11,7,4,2,3,7,4,5,0,1,3.4,3.3,2.2,2,0.2796610169491525,0.288135593220339,0.43220338983050843
2022-02-20,2021-22,Valencia,Barcelona,1,4,A,11,6,5,6,8,3,3,4,0,0,3.6,3.5,2.05,5,0.2642238998342847,0.2717731541152642,0.46400294605045117
2022-02-20,2021-22,Betis,Mallorca,2,1,H,14,10,5,1,4,7,3,2,0,0,1.6,4.0,5.75,3,0.5958549222797929,0.2383419689119171,0.16580310880829016
2022-02-20,2021-22,Ath Bilbao,Sociedad,4,0,H,18,9,8,2,6,4,4,1,0,0,2.37,3.0,3.4,4,0.40208136234626296,0.3176442762535478,0.28027436140018924
2022-02-21,2021-22,Celta,Levante,1,1,D,8,13,4,3,2,5,3,5,0,0,1.6,3.8,6.0,2,0.5925155925155925,0.24948024948024947,0.15800415800415799
2022-02-25,2021-22,Levante,Elche,3,0,H,11,8,4,3,3,3,1,2,0,1,2.05,3.4,3.75,3,0.4652011310772599,0.2804889172671714,0.25430995165556874
2022-02-26,2021-22,Mallorca,Valencia,0,1,A,23,8,3,4,14,1,4,6,0,1,2.4,3.1,3.1,1,0.3924050632911393,0.3037974683544304,0.3037974683544304
2022-02-26,2021-22,Getafe,Alaves,2,2,D,12,7,3,3,6,1,2,4,1,0,1.95,3.0,4.75,4,0.48531289910600256,0.31545338441890164,0.19923371647509575
2022-02-26,2021-22,Vallecano,Real Madrid,0,1,A,19,13,5,6,5,9,5,3,0,0,5.0,3.8,1.66,1,0.18769340633182577,0.24696500833134966,0.5653415853368245
2022-02-26,2021-22,Ath Madrid,Celta,2,0,H,13,16,6,2,5,9,4,3,0,0,1.61,3.8,6.0,2,0.5910104204468868,0.2504017833998652,0.15858779615324795
2022-02-27,2021-22,Sociedad,Osasuna,1,0,H,11,11,5,1,6,5,0,4,0,0,1.85,3.4,4.75,1,0.5171723641021535,0.28140260987911303,0.2014250260187335
2022-02-27,2021-22,Barcelona,Ath Bilbao,4,0,H,17,6,7,3,5,0,2,1,0,0,1.6,4.2,5.25,4,0.5932203389830508,0.22598870056497172,0.18079096045197737
2022-02-27,2021-22,Villarreal,Espanol,5,1,H,19,7,11,2,10,3,2,1,0,0,1.5,4.2,7.0,6,0.6363636363636365,0.2272727272727273,0.13636363636363638
2022-02-27,2021-22,Sevilla,Betis,2,1,H,12,10,3,2,4,4,6,3,0,0,2.2,3.25,3.5,3,0.4337464251668255,0.29361296472831266,0.27264061010486174
2022-02-28,2021-22,Granada,Cadiz,0,0,D,6,12,1,4,0,4,3,3,1,0,2.0,3.3,4.0,0,0.47482014388489213,0.2877697841726619,0.23741007194244607
2022-03-02,2021-22,Mallorca,Sociedad,0,2,A,13,13,1,3,3,4,0,2,0,0,3.4,3.2,2.25,2,0.27982899339292655,0.29731830547998445,0.42285270112708895
2022-03-04,2021-22,Alaves,Sevilla,0,0,D,14,13,2,4,5,5,3,1,0,0,4.5,3.1,1.95,0,0.21011470281543268,0.30500521376433776,0.48488008342022937
2022-03-05,2021-22,Real Madrid,Sociedad,4,1,H,18,1,8,1,7,1,0,2,0,0,1.6,4.2,5.25,5,0.5932203389830508,0.22598870056497172,0.18079096045197737
2022-03-05,2021-22,Osasuna,Villarreal,1,0,H,12,10,3,1,6,8,1,0,0,0,3.5,3.4,2.1,1,0.27055702917771884,0.2785145888594165,0.4509283819628648
2022-03-05,2021-22,Espanol,Getafe,2,0,H,4,12,1,3,1,5,6,5,0,0,2.15,3.0,3.6,2,0.43217286914765907,0.3097238895558223,0.2581032412965186
2022-03-05,2021-22,Valencia,Granada,3,1,H,12,7,4,0,3,6,3,3,0,0,1.75,3.6,4.5,4,0.5333333333333333,0.2592592592592593,0.2074074074074074
2022-03-06,2021-22,Celta,Mallorca,4,3,H,16,12,8,3,4,5,5,4,1,0,1.75,3.4,5.25,7,0.5411140583554376,0.27851458885941643,0.18037135278514588
2022-03-06,2021-22,Betis,Ath Madrid,1,3,A,18,8,6,6,10,3,5,3,0,0,3.0,3.2,2.37,4,0.31217584588787356,0.2926648555198815,0.395159298592245
2022-03-06,2021-22,Cadiz,Vallecano,2,0,H,13,14,7,3,5,6,5,3,0,0,2.7,3.1,2.7,2,0.34831460674157305,0.30337078651685395,0.34831460674157305
2022-03-06,2021-22,Elche,Barcelona,1,2,A,13,20,3,9,5,6,2,6,1,0,7.5,4.33,1.4,3,0.12362093929073965,0.21412402879458367,0.6622550319146767
2022-03-07,2021-22,Ath Bilbao,Levante,3,1,H,17,5,9,2,4,3,1,2,0,0,1.57,4.0,5.5,4,0.5959637003927942,0.23391575240417176,0.17012054720303402
2022-03-11,2021-22,Ath Madrid,Cadiz,2,1,H,6,14,5,3,0,4,4,1,1,0,1.36,4.6,9.5,3,0.6950187670971435,0.20548380940263378,0.09949742350022266
2022-03-12,2021-22,Levante,Espanol,1,1,D,14,6,3,1,8,2,4,4,0,0,2.3,3.3,3.2,2,0.41395531164249316,0.2885143081144649,0.2975303802430419
2022-03-12,2021-22,Granada,Elche,0,1,A,15,13,4,2,3,3,3,6,0,0,2.25,3.2,3.4,1,0.42285270112708895,0.29731830547998445,0.27982899339292655
2022-03-12,2021-22,Villarreal,Celta,1,0,H,10,12,3,2,5,6,1,1,0,0,1.65,4.2,4.75,1,0.5746381507885073,0.22575070209548498,0.19961114711600778
2022-03-12,2021-22,Getafe,Valencia,0,0,D,16,6,6,0,5,3,6,5,0,0,2.37,3.2,3.2,0,0.4030226700251889,0.29848866498740556,0.29848866498740556
2022-03-13,2021-22,Vallecano,Sevilla,1,1,D,10,3,2,2,5,6,0,1,0,0,3.4,3.1,2.3,2,0.27971753628874063,0.3067869752844252,0.41349548842683403
2022-03-13,2021-22,Betis,Ath Bilbao,1,0,H,8,11,5,2,5,6,4,5,1,0,2.3,3.3,3.2,1,0.41395531164249316,0.2885143081144649,0.2975303802430419
2022-03-13,2021-22,Sociedad,Alaves,1,0,H,15,13,6,4,6,4,1,1,0,0,1.53,4.0,7.0,1,0.6245817532902074,0.23890252063350434,0.13651572607628817
2022-03-13,2021-22,Barcelona,Osasuna,4,0,H,24,4,9,3,5,1,0,4,0,0,1.33,4.75,10.0,4,0.7077140835102618,0.1981599433828733,0.09412597310686482
2022-03-14,2021-22,Mallorca,Real Madrid,0,3,A,14,11,3,5,1,6,3,3,0,0,6.0,4.0,1.57,3,0.15818639798488665,0.23727959697732998,0.6045340050377834
2022-03-18,2021-22,Ath Bilbao,Getafe,1,1,D,22,7,11,2,8,2,4,5,0,2,1.72,3.2,6.0,2,0.5481955230698949,0.29465509365006853,0.15714938328003653
2022-03-19,2021-22,Alaves,Granada,2,3,A,11,12,6,3,6,2,4,6,0,1,2.0,3.3,4.0,5,0.47482014388489213,0.2877697841726619,0.23741007194244607
2022-03-19,2021-22,Elche,Valencia,0,1,A,8,8,2,3,4,2,3,3,1,0,2.62,3.25,2.7,1,0.3601625348875389,0.29034641274010836,0.3494910523723526
2022-03-19,2021-22,Osasuna,Levante,3,1,H,20,13,7,4,6,1,0,1,0,0,1.9,3.5,4.2,4,0.5011933174224343,0.2720763723150358,0.22673031026252982
2022-03-19,2021-22,Vallecano,Ath Madrid,0,1,A,15,11,3,3,3,6,0,0,0,1,4.0,3.25,2.0,1,0.23636363636363636,0.2909090909090909,0.4727272727272727
2022-03-20,2021-22,Real Madrid,Barcelona,0,4,A,14,18,4,10,4,3,4,4,0,0,2.15,3.6,3.25,4,0.4427206508371961,0.2644026109166588,0.29287673824614513
2022-03-20,2021-22,Sevilla,Sociedad,0,0,D,10,13,0,2,7,3,0,3,0,0,2.05,3.25,3.8,0,0.46077791250816164,0.290644529428225,0.24857755806361348
2022-03-20,2021-22,Espanol,Mallorca,1,0,H,12,9,3,3,6,6,3,3,0,0,2.05,3.5,3.5,1,0.4605263157894737,0.2697368421052631,0.2697368421052631
2022-03-20,2021-22,Cadiz,Villarreal,1,0,H,16,3,7,1,6,3,3,2,0,0,4.75,3.5,1.83,1,0.2019071636850816,0.27401686500118216,0.5240759713137364
2022-03-20,2021-22,Celta,Betis,0,0,D,9,7,3,1,2,2,1,2,0,0,2.2,3.5,3.2,0,0.4317656129529684,0.27139552814186585,0.2968388589051658
2022-04-02,2021-22,Getafe,Mallorca,1,0,H,16,7,3,1,5,1,5,6,0,1,2.15,3.0,4.0,1,0.44362292051756,0.31792975970425136,0.23844731977818853
2022-04-02,2021-22,Levante,Villarreal,2,0,H,13,13,4,2,1,8,4,2,0,0,3.8,3.6,1.95,2,0.2497331910352187,0.263607257203842,0.4866595517609391
2022-04-02,2021-22,Celta,Real Madrid,1,2,A,10,12,4,6,9,3,3,0,0,0,4.0,3.6,1.9,3,0.23717059639389737,0.2635228848821082,0.49930651872399445
2022-04-02,2021-22,Ath Madrid,Alaves,4,1,H,14,7,8,1,8,2,1,0,0,0,1.33,4.8,10.0,5,0.709177944565924,0.19650138880680812,0.0943206666272679
